TransactionID,isFraud,TransactionDT,TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,dist1,dist2,P_emaildomain,R_emaildomain,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,D15,M1,M2,M3,M4,M5,M6,M7,M8,M9,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40
2987037,0,1132736,139.84,W,13321.0,,150.0,american express,227.0,credit,238.0,87.0,25.925438,58.091362,aol.com,gmail.com,17.0,24.0,7.0,26.0,2.0,32.0,13.0,35.0,16.0,23.0,5.0,34.0,37.0,28.0,222.0,179.0,545.0,19.0,205.0,312.0,264.0,441.0,421.0,482.0,137.0,561.0,6.0,431.0,118.0,T,F,F,F,T,T,F,F,T,3.0,1.0,4.0,7.0,5.0,0.0,0.0,6.0,7.0,2.0,5.0,3.0,6.0,0.0,1.0,6.0,3.0,2.0,6.0,2.0,5.0,6.0,0.0,5.0,7.0,5.0,0.0,5.0,7.0,5.0,4.0,5.0,7.0,3.0,2.0,1.0,7.0,0.0,0.0,3.0
2987038,0,1142577,110.34,H,15550.0,,150.0,visa,160.0,credit,282.0,87.0,36.240223,49.315094,gmail.com,yahoo.com,16.0,20.0,38.0,11.0,13.0,4.0,1.0,26.0,34.0,12.0,6.0,10.0,38.0,22.0,60.0,545.0,,263.0,553.0,290.0,195.0,283.0,108.0,86.0,379.0,288.0,109.0,558.0,472.0,T,F,T,F,T,F,T,T,F,7.0,5.0,2.0,7.0,0.0,5.0,2.0,6.0,1.0,4.0,1.0,5.0,5.0,1.0,5.0,6.0,6.0,2.0,7.0,7.0,2.0,4.0,0.0,5.0,4.0,5.0,6.0,0.0,2.0,6.0,5.0,4.0,2.0,1.0,3.0,5.0,1.0,3.0,6.0,2.0
2987039,0,1219510,88.84,C,4048.0,361.0,150.0,visa,121.0,debit,162.0,87.0,22.94988,89.57476,anonymous.com,hotmail.com,23.0,2.0,11.0,5.0,30.0,35.0,28.0,9.0,31.0,16.0,15.0,35.0,1.0,35.0,582.0,524.0,528.0,500.0,385.0,404.0,460.0,583.0,79.0,505.0,561.0,48.0,136.0,355.0,505.0,F,T,T,T,F,T,F,F,T,2.0,2.0,0.0,0.0,2.0,7.0,1.0,3.0,7.0,0.0,2.0,3.0,7.0,5.0,6.0,6.0,1.0,6.0,4.0,2.0,5.0,0.0,3.0,7.0,1.0,2.0,1.0,0.0,2.0,4.0,2.0,6.0,5.0,7.0,3.0,6.0,4.0,2.0,7.0,7.0
2987040,0,1250509,215.86,C,14072.0,,185.0,visa,234.0,credit,271.0,87.0,0.83096457,,gmail.com,yahoo.com,7.0,22.0,15.0,10.0,32.0,29.0,34.0,5.0,30.0,17.0,9.0,35.0,31.0,3.0,495.0,538.0,598.0,552.0,456.0,374.0,473.0,477.0,34.0,269.0,396.0,28.0,583.0,178.0,323.0,T,T,F,F,T,F,T,T,T,5.0,4.0,6.0,2.0,2.0,4.0,7.0,5.0,6.0,1.0,4.0,6.0,0.0,5.0,5.0,1.0,7.0,4.0,3.0,3.0,7.0,2.0,5.0,4.0,6.0,0.0,2.0,4.0,6.0,4.0,2.0,5.0,1.0,5.0,1.0,2.0,7.0,7.0,0.0,2.0
2987041,0,1252827,109.83,W,7223.0,,185.0,discover,227.0,credit,217.0,87.0,112.383095,877.65515,hotmail.com,hotmail.com,20.0,6.0,17.0,37.0,20.0,25.0,6.0,18.0,6.0,6.0,15.0,36.0,5.0,25.0,536.0,182.0,493.0,514.0,136.0,405.0,186.0,530.0,15.0,201.0,233.0,248.0,242.0,509.0,578.0,T,F,T,F,T,F,T,T,T,0.0,4.0,7.0,2.0,4.0,0.0,5.0,4.0,5.0,6.0,7.0,7.0,5.0,0.0,6.0,5.0,2.0,3.0,6.0,3.0,0.0,0.0,3.0,6.0,0.0,7.0,5.0,7.0,7.0,1.0,6.0,2.0,5.0,6.0,7.0,3.0,0.0,2.0,1.0,0.0
2987042,0,1291079,123.23,S,14703.0,307.0,150.0,discover,106.0,credit,473.0,87.0,14.369456,84.642784,aol.com,hotmail.com,8.0,28.0,39.0,10.0,31.0,35.0,12.0,18.0,25.0,34.0,22.0,2.0,34.0,6.0,179.0,261.0,230.0,,402.0,127.0,260.0,56.0,260.0,567.0,260.0,158.0,28.0,495.0,514.0,T,F,T,T,F,T,F,F,F,5.0,5.0,3.0,4.0,6.0,2.0,0.0,6.0,3.0,0.0,0.0,6.0,6.0,5.0,4.0,7.0,1.0,5.0,5.0,0.0,5.0,5.0,5.0,1.0,5.0,1.0,7.0,7.0,0.0,7.0,6.0,5.0,3.0,3.0,5.0,0.0,2.0,1.0,1.0,0.0
2987043,0,1307345,110.01,W,9324.0,,150.0,visa,226.0,credit,478.0,87.0,17.709604,,anonymous.com,gmail.com,27.0,6.0,10.0,14.0,2.0,16.0,33.0,14.0,11.0,0.0,11.0,11.0,23.0,9.0,189.0,146.0,595.0,,336.0,84.0,228.0,290.0,293.0,311.0,351.0,346.0,351.0,326.0,279.0,F,T,T,F,F,F,T,F,T,1.0,7.0,2.0,7.0,6.0,7.0,4.0,1.0,6.0,2.0,7.0,1.0,1.0,6.0,7.0,0.0,2.0,5.0,6.0,6.0,6.0,6.0,7.0,0.0,2.0,6.0,7.0,3.0,7.0,6.0,0.0,2.0,7.0,3.0,5.0,4.0,5.0,6.0,6.0,5.0
2987044,0,1345153,79.43,H,14958.0,,185.0,visa,232.0,debit,102.0,87.0,2.690431,93.93181,yahoo.com,gmail.com,34.0,36.0,38.0,25.0,25.0,11.0,1.0,4.0,3.0,2.0,4.0,4.0,27.0,7.0,194.0,572.0,207.0,295.0,63.0,320.0,405.0,571.0,374.0,136.0,434.0,70.0,570.0,68.0,530.0,T,T,F,T,T,T,T,F,T,1.0,5.0,4.0,5.0,4.0,0.0,5.0,5.0,4.0,4.0,6.0,0.0,5.0,0.0,4.0,6.0,1.0,7.0,2.0,1.0,1.0,4.0,7.0,5.0,5.0,4.0,1.0,5.0,5.0,4.0,4.0,5.0,2.0,1.0,5.0,3.0,0.0,6.0,1.0,4.0
2987045,0,1382452,7.68,S,3565.0,273.0,185.0,american express,216.0,debit,365.0,87.0,1.7238623,3.182959,yahoo.com,gmail.com,20.0,12.0,13.0,4.0,27.0,6.0,38.0,4.0,13.0,10.0,16.0,4.0,28.0,21.0,18.0,520.0,351.0,286.0,152.0,34.0,377.0,487.0,343.0,485.0,180.0,138.0,336.0,264.0,559.0,F,T,F,T,F,T,F,F,F,6.0,7.0,6.0,4.0,2.0,4.0,,4.0,7.0,0.0,6.0,6.0,1.0,7.0,3.0,6.0,4.0,2.0,7.0,3.0,6.0,0.0,5.0,0.0,3.0,4.0,1.0,3.0,6.0,0.0,6.0,3.0,5.0,3.0,5.0,6.0,1.0,3.0,0.0,2.0
2987046,0,1409091,59.86,W,7769.0,,150.0,american express,135.0,credit,381.0,87.0,1.962119,,anonymous.com,hotmail.com,15.0,17.0,11.0,10.0,20.0,36.0,35.0,21.0,4.0,5.0,28.0,2.0,24.0,25.0,101.0,103.0,,108.0,546.0,272.0,390.0,272.0,322.0,429.0,23.0,333.0,266.0,258.0,64.0,T,T,T,F,F,F,T,T,F,1.0,0.0,4.0,6.0,3.0,3.0,7.0,3.0,5.0,7.0,0.0,6.0,7.0,4.0,5.0,6.0,1.0,1.0,0.0,7.0,4.0,1.0,5.0,6.0,4.0,0.0,6.0,7.0,0.0,6.0,1.0,3.0,5.0,4.0,5.0,7.0,7.0,0.0,2.0,1.0
2987047,0,1420039,29.61,R,5757.0,333.0,185.0,discover,188.0,debit,266.0,87.0,21.333084,161.39587,aol.com,hotmail.com,37.0,5.0,25.0,6.0,28.0,16.0,6.0,37.0,4.0,2.0,24.0,17.0,10.0,30.0,184.0,148.0,577.0,472.0,342.0,375.0,33.0,42.0,599.0,115.0,421.0,168.0,105.0,113.0,598.0,F,T,F,T,F,F,T,F,T,3.0,6.0,0.0,1.0,5.0,7.0,7.0,2.0,7.0,4.0,4.0,4.0,7.0,4.0,3.0,3.0,1.0,0.0,0.0,7.0,5.0,3.0,0.0,0.0,3.0,7.0,2.0,4.0,0.0,2.0,5.0,1.0,6.0,1.0,5.0,6.0,4.0,0.0,2.0,1.0
2987048,0,1420160,13.36,R,5321.0,134.0,150.0,mastercard,175.0,debit,306.0,87.0,1.785569,85.980965,yahoo.com,gmail.com,26.0,8.0,27.0,36.0,19.0,33.0,5.0,23.0,29.0,15.0,12.0,3.0,32.0,17.0,592.0,331.0,355.0,189.0,464.0,492.0,202.0,169.0,149.0,406.0,396.0,218.0,527.0,241.0,2.0,T,F,F,F,F,T,T,F,F,7.0,3.0,1.0,5.0,2.0,4.0,7.0,5.0,3.0,2.0,2.0,1.0,0.0,0.0,4.0,1.0,5.0,1.0,5.0,1.0,0.0,1.0,0.0,5.0,4.0,4.0,0.0,7.0,2.0,1.0,3.0,7.0,0.0,5.0,5.0,1.0,0.0,4.0,3.0,3.0
2987049,0,1688658,347.23,C,6364.0,,150.0,mastercard,186.0,debit,447.0,87.0,90.27955,103.29538,gmail.com,gmail.com,17.0,36.0,13.0,37.0,20.0,13.0,27.0,17.0,20.0,15.0,12.0,11.0,22.0,37.0,122.0,249.0,,,103.0,391.0,580.0,343.0,427.0,377.0,60.0,133.0,62.0,92.0,291.0,T,F,T,T,T,T,F,F,T,7.0,5.0,0.0,4.0,3.0,4.0,0.0,2.0,0.0,7.0,7.0,7.0,4.0,4.0,6.0,5.0,0.0,4.0,4.0,3.0,3.0,0.0,5.0,3.0,7.0,6.0,4.0,2.0,6.0,5.0,4.0,5.0,3.0,4.0,7.0,1.0,6.0,6.0,4.0,5.0
2987050,0,1688752,365.73,H,7654.0,310.0,185.0,visa,186.0,credit,266.0,87.0,18.699327,87.254456,hotmail.com,yahoo.com,1.0,11.0,5.0,30.0,24.0,38.0,0.0,37.0,15.0,5.0,23.0,39.0,21.0,14.0,304.0,275.0,211.0,221.0,130.0,596.0,205.0,385.0,47.0,165.0,375.0,30.0,560.0,415.0,562.0,T,F,F,F,T,T,F,F,T,3.0,0.0,3.0,1.0,6.0,5.0,3.0,0.0,3.0,4.0,5.0,3.0,3.0,3.0,7.0,4.0,3.0,6.0,4.0,4.0,2.0,2.0,6.0,5.0,6.0,6.0,5.0,7.0,3.0,6.0,4.0,0.0,3.0,6.0,1.0,3.0,4.0,3.0,1.0,5.0
2987051,0,1706089,243.51,R,3214.0,,185.0,visa,189.0,debit,128.0,87.0,18.189466,,anonymous.com,yahoo.com,0.0,20.0,15.0,9.0,31.0,34.0,20.0,27.0,7.0,32.0,6.0,35.0,12.0,6.0,328.0,220.0,,361.0,564.0,334.0,104.0,554.0,509.0,258.0,42.0,207.0,133.0,259.0,434.0,T,T,T,T,T,T,F,F,F,0.0,4.0,3.0,5.0,4.0,6.0,6.0,7.0,7.0,5.0,5.0,2.0,7.0,2.0,4.0,5.0,5.0,4.0,7.0,5.0,1.0,4.0,1.0,4.0,3.0,1.0,7.0,5.0,5.0,4.0,6.0,3.0,1.0,0.0,4.0,4.0,3.0,0.0,0.0,5.0
2987052,0,1706329,72.29,R,13303.0,490.0,185.0,american express,171.0,debit,263.0,87.0,53.568924,56.07964,hotmail.com,hotmail.com,8.0,39.0,21.0,24.0,9.0,12.0,2.0,28.0,30.0,35.0,33.0,37.0,0.0,1.0,215.0,404.0,,162.0,252.0,267.0,119.0,55.0,217.0,503.0,385.0,197.0,82.0,438.0,160.0,F,T,T,F,T,F,T,F,T,2.0,0.0,4.0,6.0,3.0,4.0,,3.0,5.0,0.0,0.0,2.0,2.0,6.0,0.0,2.0,3.0,7.0,6.0,2.0,6.0,0.0,4.0,3.0,7.0,7.0,3.0,6.0,1.0,0.0,0.0,3.0,6.0,1.0,1.0,0.0,7.0,2.0,0.0,0.0
2987053,0,1737177,241.21,R,10574.0,230.0,150.0,mastercard,196.0,credit,211.0,87.0,17.702682,42.565475,aol.com,hotmail.com,9.0,24.0,1.0,26.0,12.0,19.0,21.0,23.0,25.0,28.0,34.0,1.0,22.0,5.0,551.0,538.0,,,532.0,147.0,16.0,237.0,207.0,104.0,446.0,539.0,209.0,273.0,386.0,T,F,T,F,F,T,T,F,F,4.0,5.0,6.0,6.0,5.0,5.0,3.0,1.0,5.0,1.0,7.0,2.0,5.0,1.0,4.0,1.0,0.0,5.0,5.0,4.0,4.0,7.0,2.0,3.0,7.0,4.0,6.0,0.0,2.0,4.0,1.0,7.0,6.0,3.0,1.0,3.0,2.0,0.0,5.0,4.0
2987054,0,1772925,55.33,S,15429.0,310.0,185.0,discover,173.0,debit,268.0,87.0,6.1293845,,aol.com,gmail.com,28.0,1.0,3.0,34.0,16.0,31.0,14.0,30.0,23.0,20.0,1.0,26.0,13.0,17.0,55.0,550.0,329.0,198.0,485.0,403.0,468.0,163.0,81.0,433.0,9.0,535.0,2.0,428.0,128.0,F,F,F,F,F,F,T,T,T,2.0,1.0,0.0,6.0,2.0,6.0,2.0,1.0,5.0,0.0,3.0,2.0,0.0,0.0,2.0,7.0,1.0,7.0,1.0,6.0,7.0,3.0,0.0,4.0,5.0,1.0,4.0,6.0,7.0,7.0,2.0,6.0,0.0,7.0,7.0,0.0,3.0,3.0,5.0,6.0
2987055,0,1804834,68.24,H,13267.0,176.0,150.0,discover,102.0,debit,201.0,87.0,31.403969,90.067764,anonymous.com,gmail.com,20.0,14.0,36.0,6.0,8.0,9.0,28.0,20.0,7.0,37.0,38.0,25.0,26.0,16.0,522.0,273.0,,,202.0,486.0,3.0,576.0,305.0,498.0,436.0,258.0,8.0,439.0,142.0,F,F,T,F,F,T,T,F,F,5.0,1.0,7.0,6.0,0.0,4.0,3.0,6.0,4.0,4.0,1.0,2.0,1.0,3.0,1.0,4.0,7.0,2.0,0.0,6.0,1.0,1.0,3.0,5.0,4.0,4.0,7.0,1.0,3.0,5.0,6.0,7.0,5.0,1.0,3.0,2.0,4.0,3.0,2.0,1.0
2987056,0,1833325,16.4,C,3593.0,477.0,185.0,mastercard,104.0,debit,165.0,87.0,0.9909755,72.50564,gmail.com,yahoo.com,39.0,15.0,1.0,29.0,13.0,0.0,35.0,24.0,4.0,14.0,0.0,5.0,14.0,34.0,446.0,496.0,,,569.0,192.0,357.0,99.0,239.0,562.0,72.0,172.0,111.0,96.0,546.0,T,T,T,F,T,T,T,F,T,7.0,0.0,2.0,3.0,6.0,5.0,5.0,2.0,0.0,6.0,6.0,5.0,7.0,5.0,7.0,6.0,6.0,2.0,1.0,6.0,5.0,0.0,3.0,5.0,0.0,4.0,3.0,7.0,6.0,2.0,4.0,3.0,6.0,7.0,5.0,2.0,1.0,5.0,7.0,4.0
2987057,0,1841285,84.49,S,2216.0,,150.0,visa,234.0,debit,533.0,87.0,3.6140187,76.136604,aol.com,yahoo.com,21.0,11.0,16.0,7.0,14.0,11.0,19.0,24.0,4.0,17.0,18.0,36.0,38.0,5.0,183.0,416.0,465.0,405.0,465.0,45.0,239.0,132.0,584.0,194.0,159.0,250.0,415.0,265.0,28.0,T,T,F,T,T,F,T,T,F,4.0,2.0,4.0,0.0,3.0,2.0,,2.0,3.0,7.0,7.0,0.0,3.0,1.0,3.0,7.0,2.0,6.0,4.0,7.0,4.0,7.0,6.0,3.0,4.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,2.0,7.0,5.0,0.0,1.0,0.0,4.0,0.0
2987058,0,1848676,58.35,S,8356.0,499.0,150.0,discover,227.0,credit,156.0,87.0,25.308378,,anonymous.com,hotmail.com,36.0,9.0,30.0,22.0,12.0,23.0,25.0,30.0,1.0,0.0,26.0,16.0,27.0,10.0,460.0,118.0,439.0,84.0,76.0,6.0,56.0,178.0,106.0,159.0,422.0,364.0,488.0,449.0,577.0,F,F,F,F,T,F,F,T,F,4.0,7.0,1.0,7.0,2.0,2.0,,3.0,0.0,4.0,3.0,2.0,6.0,7.0,6.0,3.0,6.0,5.0,5.0,6.0,5.0,4.0,6.0,2.0,1.0,2.0,7.0,6.0,1.0,1.0,0.0,5.0,5.0,0.0,0.0,2.0,1.0,3.0,6.0,7.0
2987059,0,1880655,13.03,S,9371.0,,185.0,visa,181.0,credit,410.0,87.0,0.4721043,,yahoo.com,yahoo.com,22.0,20.0,13.0,35.0,16.0,5.0,24.0,35.0,38.0,28.0,13.0,39.0,18.0,39.0,257.0,476.0,537.0,208.0,57.0,379.0,530.0,63.0,250.0,560.0,213.0,231.0,148.0,355.0,272.0,F,F,T,F,F,T,F,F,F,4.0,7.0,2.0,3.0,0.0,0.0,,0.0,2.0,0.0,5.0,1.0,7.0,5.0,2.0,2.0,0.0,3.0,6.0,4.0,2.0,6.0,7.0,0.0,1.0,7.0,7.0,5.0,7.0,6.0,7.0,1.0,4.0,2.0,3.0,5.0,2.0,1.0,6.0,5.0
2987060,0,1887719,51.61,H,5180.0,444.0,185.0,mastercard,124.0,debit,415.0,87.0,22.743166,451.75775,hotmail.com,yahoo.com,14.0,15.0,19.0,2.0,20.0,13.0,39.0,11.0,14.0,3.0,8.0,4.0,28.0,1.0,582.0,210.0,,,75.0,397.0,445.0,386.0,540.0,277.0,586.0,453.0,386.0,132.0,38.0,F,F,T,T,T,T,T,T,T,1.0,0.0,6.0,5.0,7.0,5.0,,4.0,5.0,5.0,4.0,5.0,7.0,7.0,4.0,7.0,0.0,7.0,0.0,7.0,5.0,6.0,0.0,6.0,6.0,1.0,3.0,3.0,7.0,6.0,1.0,5.0,0.0,2.0,1.0,7.0,0.0,3.0,2.0,4.0
2987061,0,1908215,50.01,C,14610.0,265.0,185.0,american express,209.0,credit,371.0,87.0,57.547962,72.76682,aol.com,gmail.com,28.0,11.0,3.0,5.0,27.0,36.0,9.0,27.0,26.0,26.0,1.0,26.0,25.0,16.0,21.0,376.0,,,444.0,72.0,491.0,314.0,484.0,341.0,574.0,578.0,210.0,499.0,472.0,F,T,F,T,F,T,T,F,F,4.0,7.0,0.0,0.0,5.0,2.0,,0.0,6.0,5.0,2.0,7.0,0.0,3.0,5.0,5.0,7.0,6.0,2.0,3.0,1.0,7.0,7.0,1.0,2.0,3.0,4.0,7.0,6.0,4.0,0.0,3.0,6.0,3.0,2.0,6.0,4.0,7.0,4.0,4.0
2987062,0,1963039,394.38,H,11119.0,,150.0,discover,120.0,credit,501.0,87.0,127.96959,93.591415,aol.com,gmail.com,17.0,16.0,31.0,32.0,12.0,3.0,9.0,1.0,39.0,31.0,29.0,5.0,24.0,7.0,17.0,432.0,53.0,41.0,85.0,13.0,561.0,334.0,458.0,307.0,592.0,242.0,259.0,119.0,28.0,F,T,F,F,F,F,T,T,T,7.0,4.0,3.0,7.0,2.0,6.0,,6.0,1.0,4.0,5.0,6.0,1.0,0.0,7.0,5.0,5.0,2.0,2.0,5.0,6.0,7.0,4.0,3.0,4.0,6.0,4.0,3.0,3.0,1.0,3.0,2.0,6.0,7.0,1.0,2.0,7.0,5.0,4.0,5.0
2987063,0,1968218,146.0,C,14015.0,,150.0,american express,152.0,credit,102.0,87.0,43.406593,184.66443,hotmail.com,hotmail.com,10.0,13.0,25.0,0.0,33.0,2.0,15.0,21.0,37.0,8.0,1.0,37.0,23.0,21.0,326.0,566.0,,193.0,169.0,392.0,547.0,544.0,315.0,308.0,62.0,70.0,200.0,596.0,195.0,T,T,F,T,T,T,T,F,F,5.0,2.0,4.0,7.0,4.0,7.0,2.0,3.0,5.0,5.0,7.0,1.0,5.0,1.0,1.0,7.0,4.0,4.0,5.0,7.0,3.0,6.0,1.0,7.0,6.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,2.0,3.0,5.0,7.0,2.0,6.0,3.0,3.0
2987064,0,1975980,55.29,C,2896.0,422.0,185.0,visa,146.0,credit,232.0,87.0,6.444502,69.3584,gmail.com,hotmail.com,18.0,9.0,34.0,27.0,19.0,16.0,29.0,35.0,12.0,24.0,19.0,24.0,37.0,38.0,558.0,568.0,455.0,407.0,260.0,238.0,420.0,259.0,523.0,374.0,105.0,72.0,534.0,424.0,144.0,F,T,F,F,F,T,T,F,F,6.0,7.0,4.0,7.0,3.0,7.0,,1.0,1.0,4.0,7.0,4.0,7.0,4.0,4.0,1.0,2.0,3.0,0.0,0.0,3.0,6.0,5.0,6.0,4.0,3.0,1.0,0.0,2.0,0.0,2.0,6.0,2.0,5.0,1.0,3.0,0.0,0.0,5.0,7.0
2987065,0,2034218,71.78,R,15182.0,528.0,185.0,visa,101.0,credit,181.0,87.0,11.975153,,anonymous.com,gmail.com,26.0,18.0,34.0,20.0,28.0,0.0,34.0,25.0,19.0,12.0,15.0,3.0,12.0,9.0,38.0,481.0,384.0,,81.0,250.0,320.0,186.0,134.0,253.0,109.0,523.0,307.0,193.0,470.0,T,T,F,T,F,F,F,T,T,6.0,1.0,3.0,1.0,2.0,2.0,,3.0,1.0,5.0,5.0,0.0,7.0,4.0,3.0,2.0,6.0,3.0,6.0,7.0,4.0,6.0,0.0,2.0,6.0,3.0,5.0,6.0,5.0,6.0,1.0,5.0,6.0,1.0,3.0,2.0,0.0,6.0,2.0,1.0
2987066,0,2103378,57.32,S,4585.0,540.0,150.0,mastercard,212.0,debit,353.0,87.0,9.075065,415.3021,anonymous.com,hotmail.com,15.0,37.0,14.0,13.0,4.0,1.0,11.0,10.0,18.0,15.0,38.0,8.0,17.0,14.0,466.0,303.0,,77.0,198.0,157.0,418.0,225.0,485.0,235.0,351.0,249.0,303.0,116.0,238.0,F,F,T,F,F,F,T,T,T,3.0,1.0,3.0,6.0,2.0,5.0,1.0,1.0,7.0,3.0,2.0,3.0,5.0,5.0,3.0,0.0,4.0,6.0,0.0,6.0,0.0,2.0,3.0,3.0,6.0,6.0,0.0,3.0,2.0,5.0,0.0,2.0,6.0,4.0,2.0,6.0,1.0,6.0,0.0,6.0
2987067,0,2199283,43.68,R,8799.0,,185.0,mastercard,171.0,debit,379.0,87.0,9.758565,101.13179,gmail.com,yahoo.com,28.0,20.0,1.0,34.0,6.0,7.0,4.0,24.0,1.0,21.0,37.0,14.0,10.0,17.0,563.0,240.0,442.0,,406.0,430.0,269.0,480.0,348.0,240.0,258.0,196.0,515.0,541.0,392.0,T,T,T,F,T,F,F,F,F,2.0,1.0,7.0,4.0,0.0,6.0,,2.0,4.0,1.0,7.0,2.0,0.0,6.0,6.0,3.0,3.0,5.0,4.0,7.0,2.0,4.0,6.0,2.0,3.0,6.0,4.0,6.0,1.0,2.0,3.0,5.0,0.0,2.0,7.0,3.0,4.0,5.0,0.0,6.0
2987068,0,2237877,16.6,C,8645.0,540.0,185.0,visa,144.0,credit,495.0,87.0,32.337605,207.27283,aol.com,yahoo.com,39.0,23.0,13.0,33.0,18.0,4.0,24.0,14.0,30.0,9.0,32.0,0.0,22.0,31.0,291.0,264.0,595.0,,583.0,446.0,108.0,317.0,209.0,393.0,447.0,371.0,394.0,314.0,43.0,T,F,F,F,T,T,T,T,F,7.0,1.0,1.0,1.0,7.0,4.0,5.0,1.0,1.0,0.0,7.0,4.0,5.0,6.0,1.0,3.0,3.0,0.0,7.0,6.0,1.0,7.0,7.0,5.0,7.0,6.0,3.0,0.0,0.0,6.0,7.0,7.0,2.0,7.0,6.0,5.0,3.0,6.0,3.0,6.0
2987069,0,2282649,46.24,R,15277.0,,150.0,american express,171.0,credit,267.0,87.0,54.418045,,yahoo.com,hotmail.com,16.0,39.0,5.0,13.0,14.0,32.0,23.0,17.0,22.0,31.0,29.0,0.0,39.0,39.0,520.0,570.0,,444.0,281.0,31.0,231.0,101.0,130.0,490.0,169.0,573.0,89.0,483.0,417.0,F,T,F,F,T,F,F,T,T,3.0,3.0,3.0,4.0,7.0,4.0,2.0,5.0,1.0,7.0,0.0,3.0,2.0,4.0,4.0,3.0,2.0,4.0,1.0,1.0,7.0,6.0,2.0,1.0,7.0,2.0,3.0,0.0,3.0,6.0,1.0,5.0,4.0,6.0,2.0,1.0,3.0,0.0,7.0,0.0
2987070,0,2312957,24.03,C,5817.0,203.0,185.0,visa,100.0,credit,203.0,87.0,12.672122,71.04899,aol.com,hotmail.com,11.0,24.0,21.0,0.0,19.0,4.0,14.0,9.0,14.0,15.0,21.0,37.0,24.0,3.0,454.0,123.0,351.0,,448.0,53.0,280.0,413.0,312.0,333.0,119.0,254.0,113.0,499.0,426.0,F,F,T,F,F,T,F,F,T,5.0,1.0,2.0,3.0,6.0,3.0,,7.0,0.0,3.0,2.0,5.0,6.0,0.0,3.0,1.0,4.0,5.0,5.0,2.0,3.0,0.0,1.0,7.0,2.0,3.0,6.0,7.0,6.0,7.0,4.0,7.0,1.0,1.0,2.0,2.0,6.0,5.0,1.0,3.0
2987071,0,2325697,13.8,H,5189.0,,185.0,discover,161.0,debit,506.0,87.0,0.31537262,82.013535,hotmail.com,gmail.com,16.0,8.0,5.0,5.0,6.0,20.0,7.0,24.0,22.0,18.0,13.0,39.0,8.0,19.0,128.0,314.0,525.0,75.0,318.0,333.0,27.0,447.0,1.0,406.0,389.0,189.0,204.0,40.0,171.0,F,T,T,F,F,F,F,F,T,5.0,1.0,6.0,5.0,2.0,2.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,7.0,6.0,5.0,4.0,4.0,0.0,0.0,0.0,4.0,7.0,6.0,0.0,2.0,1.0,6.0,2.0,1.0,3.0,7.0,4.0,5.0,7.0,3.0,6.0,4.0,5.0
2987072,0,2351673,95.81,C,6909.0,476.0,185.0,discover,172.0,debit,396.0,87.0,9.593827,23.926739,yahoo.com,gmail.com,33.0,15.0,36.0,4.0,18.0,28.0,33.0,7.0,29.0,32.0,6.0,21.0,36.0,30.0,512.0,407.0,,210.0,279.0,361.0,508.0,149.0,428.0,247.0,370.0,517.0,58.0,410.0,528.0,F,T,F,T,T,T,F,T,F,0.0,2.0,6.0,0.0,7.0,4.0,,0.0,0.0,2.0,4.0,7.0,1.0,6.0,1.0,3.0,6.0,2.0,6.0,4.0,0.0,1.0,1.0,2.0,1.0,6.0,6.0,5.0,6.0,1.0,5.0,3.0,1.0,2.0,5.0,1.0,4.0,1.0,1.0,4.0
2987073,0,2455691,83.96,R,7278.0,208.0,185.0,discover,147.0,credit,436.0,87.0,21.2893,,gmail.com,hotmail.com,7.0,19.0,24.0,39.0,27.0,25.0,33.0,17.0,0.0,9.0,38.0,36.0,31.0,0.0,419.0,13.0,432.0,491.0,312.0,86.0,545.0,334.0,141.0,464.0,414.0,49.0,415.0,200.0,282.0,T,F,T,F,T,F,T,T,T,2.0,5.0,6.0,4.0,2.0,7.0,3.0,0.0,4.0,0.0,5.0,0.0,6.0,6.0,1.0,3.0,3.0,5.0,4.0,3.0,7.0,5.0,7.0,1.0,0.0,2.0,6.0,2.0,4.0,3.0,0.0,6.0,6.0,3.0,4.0,6.0,7.0,3.0,5.0,5.0
2987074,0,2468453,7.65,C,4161.0,,150.0,visa,216.0,debit,295.0,87.0,7.1327877,74.61819,gmail.com,hotmail.com,38.0,18.0,10.0,23.0,29.0,26.0,29.0,37.0,25.0,18.0,15.0,26.0,17.0,32.0,7.0,380.0,313.0,,575.0,94.0,251.0,338.0,233.0,236.0,187.0,506.0,297.0,544.0,400.0,T,F,T,F,F,T,T,F,F,2.0,6.0,0.0,5.0,6.0,1.0,7.0,6.0,3.0,7.0,4.0,7.0,7.0,6.0,0.0,6.0,2.0,7.0,6.0,3.0,1.0,3.0,2.0,4.0,4.0,3.0,7.0,4.0,6.0,2.0,1.0,5.0,0.0,3.0,0.0,3.0,1.0,3.0,1.0,5.0
